,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
7399,,00016-10001-08720,,10/3/2000,,,,,,,,301,,Bldg-Alter/Repair,530 W 6TH ST 13TH FLR 90014,Revise Structural Steel Framing Plan For Equipment Platform On Permit 00016-10000-08720: (P) 20 X 22 Irr. Shaped Equipment Platform On The Roof Level.,Commercial,Permit Finaled,2/14/2001
7407,,99010-10002-03254,,10/4/2000,,,,,,,,57630,,Bldg-Alter/Repair,5711 N SEPULVEDA BLVD 91411,Construction Of Steel Framing To Support Steel Stairs #S 1 Thru 4 In 2 Story Target Store Under Constuction Per Original Floor Plans.,Commercial,Permit Finaled,7/20/2001
7430,,00016-10000-12043,,10/6/2000,,,,,,,,45000,,Bldg-Alter/Repair,4503 S GLENCOE AVE 90292,"New Composited (Steel Deck, Lightweight Concrete Overlay) Mezzanine (32'10""X38') For Storage (This Permit Is Structural Plan Deferred From 00016-30000-05775)",Commercial,Permit Finaled,3/30/2001
7642,,00014-20001-03091,,11/20/2000,,,,,,,,2000,,Bldg-Alter/Repair,12954 W BLOOMFIELD ST 91604,Structural Revision To Replace Wooden Beam With Steel Beam Between Family And Dining Rooms Per Structural Engineer Of The Records. No Change On Plot Plan Or Floor Plan.,1 or 2 Family Dwelling,Permit Finaled,8/13/2001
7713,,00016-70000-06864,,12/6/2000,,,,,,,,10000,,Bldg-Alter/Repair,5317 S VERMONT AVE 90037,Repair Cracks In Urm Walls Per Plan And Replace An Existing Fire Escape With A New Steel Stair.,Commercial,Issued,12/6/2000
7939,,00016-30000-22410,,1/30/2001,,,,,,,,40000,,Bldg-Alter/Repair,823 E PALMS BLVD 90291,"Repair Deteriorated Portion Of Wall,Replace Foundation (18ft Under Exterior Wall &21ft Under Interior Wall)Of Existing 2-Story Sfd.Add New Steel Frame,Plywood To Shearwalls @ The 823 E.Palms Blvd Bldg.",1 or 2 Family Dwelling,Permit Finaled,7/12/2001
7975,,01016-10000-01848,,2/6/2001,,,,,,,,20000,,Bldg-Alter/Repair,1471 N TREMONT ST 1-9 90033,"Construct New Roof And Framing Over Existing 2nd Floor Walkway. Work Includes New Steel Beams, Columns, Foundations And Handrails.",Commercial,Permit Finaled,5/23/2001
8084,,01016-70000-03435,,3/1/2001,,,,,,,,2500,,Bldg-Alter/Repair,4325 1/2 S VERDUGO ROAD 90065,Replace Existing Wood Stairs With City Standard Steel Precast Stairs.,Apartment,Permit Finaled,3/20/2001
8111,,00020-30001-00823,,3/8/2001,,,,,,,,0,,Bldg-Alter/Repair,625 N WALTHER WAY 90049,Revise Permit 00020-30001-00823 Change From Masonry To Wood And Steel Construction. No Change In Site Plan. 7' Wall Req'D By Zoning Variance (Bza5747 & 5748) Dept Error No Fee.,1 or 2 Family Dwelling,Permit Finaled,2/5/2004
8304,,00016-10001-03344,,4/4/2001,,,,,,,,5000,,Bldg-Alter/Repair,1 WORLD WAY W 90045,Revise 00016-10000-03344 To Add Steel Railing Adjoining New Rail Planter,Commercial,Permit Finaled,10/15/2001
8535,,01016-10000-07708,,5/15/2001,,,,,,,,70000,,Bldg-Alter/Repair,414 S ROSSMORE AVE 90020,"Interior Remodeling/Renovation Of 2-Story Sfd. Work Includes : Windows Replacement, Restucco, Rearrange Stairway, Renovate Bathrooms, Enlarge Kitchen Area By Removel Of Wall And Installation Of Steel Frame, Glulam Beams, Wood Posts And Foundations.",1 or 2 Family Dwelling,Issued,5/15/2001
8567,,01016-30000-09303,,5/22/2001,,,,,,,,2000,,Bldg-Alter/Repair,11956 W DOROTHY ST 1-9 90049,Comply With Department Order Dated 4/13/01: Sttructural Alteration Of (E) Apartment Building; Install A Steel Pipe Column And Foundation Under An Existing Cant Steel Beam,Apartment,Permit Finaled,1/28/2002
8669,,00010-30001-02841,,6/8/2001,,,,,,,,301,,Bldg-Alter/Repair,19050 W ASHURST LANE 91356,Revise Framing Plans Add Shear Walls To Delete Steel Frames/Cant. Cols In Four Locations.,1 or 2 Family Dwelling,Permit Finaled,11/29/2004
8792,,01016-10000-12079,,6/28/2001,,,,,,,,25000,,Bldg-Alter/Repair,501 S BIXEL ST 90017,Roof Framing And Conc. Infill Work For Various Hvac Installations. Existing Lightweight Concrete On Corrugated Metal Deck. Fireproof New Structural Steel Per Plans. Reroofing As Required.,Commercial,Permit Finaled,1/8/2003
8925,,01016-30000-13663,,7/23/2001,,,,,,,,3500,,Bldg-Alter/Repair,7301 N VINELAND AVE nan,"Replace (E)Deteriorated Stairway W/Steel/Concrete Steps Stairway Per L.A.Std Plan #157(Same Dimentions,No Change In Plot Plan)",Apartment,Permit Finaled,9/7/2001
8938,,01016-30000-13665,,7/23/2001,,,,,,,,3500,,Bldg-Alter/Repair,7307 N VINELAND AVE 91352,"Replace (E)Deteriorated Stairway W/Steel/Concrete Steps Stairway Per L.A.Std Plan #157(Same Dimentions,No Change In Plot Plan)",Apartment,Permit Finaled,1/16/2003
9068,,99010-70003-02803,,8/14/2001,,,,,,,,2000,,Bldg-Alter/Repair,15527 W VIA DE LAS OLAS 90272,Remodel Roof In Master Bedroom And Replace Shear Walls Along The South Wall With A Steel Moment Frame Supported By The Retaining / Foundation Wall. No Change To Footprint Or Area.,1 or 2 Family Dwelling,Permit Finaled,1/31/2002
9094,,01016-40000-15557,,8/16/2001,,,,,,,,3000,,Bldg-Alter/Repair,9772 W BLANTYRE DR 90210,New Standard Steel Stair 111 To Rear Of Sfd.,1 or 2 Family Dwelling,Permit Expired,3/12/2007
9244,,01016-30001-16268,,9/14/2001,,,,,,,,301,,Bldg-Alter/Repair,3924 N PACHECO DR 91403,"Supplemental To Permit # 01016-30000-16268 To Revise Standard Plan # 155 Steel Stair Fot Additing Concrete Surface On Stair Landings Replace Balustrafe With Steel Cable System (Site Verify System Not To Exceed Max 4"" Clear.)",1 or 2 Family Dwelling,Permit Finaled,9/11/2003
9469,,01016-40000-20195,,11/1/2001,,,,,,,,12000,,Bldg-Alter/Repair,2402 E ANAHEIM ST 90744,Permanent Support Of (E) Steel Framing Of Refinery With (N) Steel Columns And Beams. (N) Foundation To Support The (N) Steel Members.,Commercial,Permit Expired,10/8/2007
9615,,01016-30002-18222,,12/4/2001,,,,,,,,6000,,Bldg-Alter/Repair,54 E NAVY ST 90291,To Replace Approved Wood Stair Inside The Building With Pre-Fab Steel Stair (Same Location As Shown On The Original Approved Plans).  To Add A Pre-Fab Fireplace Inside Master Bedroom On The Second Floor.,1 or 2 Family Dwelling,Permit Finaled,3/21/2003
9757,,00010-40001-03291,,12/31/2001,,,,,,,,4000,,Bldg-Alter/Repair,910 N NORDICA DR 90065,"Structural Revision To 00010-40000-03291 : A-) Change Masonry Shear Walls To Wood Shear Walls At South Side (Master Bedroom), A Portion Of East Wall Due To Slope Less Than 3:1. B-) Enlarge Grade Beam On West Side To Make Foundation For Bedroom 2. C-) New Steel Column To Support In Kitchen Area.",1 or 2 Family Dwelling,Permit Finaled,6/7/2002
9851,,01016-20000-20585,,1/22/2002,,,,,,,,150000,,Bldg-Alter/Repair,10801 N ZELZAH AVE 91344,Early Start Permit. Remove Interior Wall. Add Steel Structure Frames In Preparation For Ti Works. H/C Compliance To Be Provided In Ti Permit Which Was Filed For Plan Check Under Permit Application #01016-20000-24191,Commercial,Permit Finaled,7/26/2002
9874,,02016-10000-01032,,1/24/2002,,,,,,,,5000,,Bldg-Alter/Repair,365 N ROCKINGHAM AVE 90049,Replace Existing Delapidated 3-Wood Posts With 3-Steel Ts Posts On New Foundation  And Roof Framing As Required. ,1 or 2 Family Dwelling,Permit Finaled,8/29/2002
10254,,01016-20000-16562,,3/26/2002,,,,,,,,20000,,Bldg-Alter/Repair,6710 N WOODLEY AVE 91406,"Voluntary Seismic Upgrade - Install New Steel Columns Along Building Front (Not Comply With Division 93, Not A Phase I Work)",Apartment,Permit Finaled,6/6/2002
10292,,02010-70001-00795,,3/28/2002,,,,,,,,175000,,Bldg-Alter/Repair,1831 W WASHINGTON BLVD 90006,E A R L Y   S T A R T   P E R M I T For Site Preperation And Foundation 'Placement Of Steel' For The Proposed 86 X 108 16' High 7485 Sf Mausoleum Allowed Per Cpc-1996-192 (Cu) Under 02010 70000 00795. See Comments  ,Commercial,Permit Expired,3/24/2008
10590,,01016-10001-08256,,5/7/2002,,,,,,,,350000,,Bldg-Alter/Repair,1100 N GLENDALE BLVD 90026,"Revision To Foundation And Structural Frame Support For Equipment At Altar, Adding Stair From Balcony To Altar, Deleting Ramps To Altar, Revision To Seating Layout At Main Sanctuary Area, Revision To Service Tunnel Area. Add New Steel Cable Suspended Accoustical Baffles To Ceiling At Dome Portion Of Church. (See Comments)",Commercial,Issued,5/7/2002
10679,,02016-30000-01034,,5/16/2002,,,,,,,,301,,Bldg-Alter/Repair,4705 WHITSETT AVE 91604,"Revision To Previously Approved Structural And Architectural Plans. Omit Steel Moment Frame.( Kitchens On The Second Floor Are Req'D. To Be Completely Open To The Living Room With The Exception Of A  5'-6"" Long Wall) See Comments.",Apartment,Permit Finaled,3/14/2003
10850,,02016-30000-07746,,6/14/2002,,,,,,,,1000,,Bldg-Alter/Repair,2224 S LINCOLN BLVD 90291,"Revise Permit 01wl76636 To Chage 12"" Block Wall To 8"" Block Wall. Replace Steel Columns With Concrete Columns And Add Bond Beam Between Columns. Add Windows In 2nd Floor Office.  New Structural Plans Will Replace Existing Set. (North Building, 1 Of 2)",Commercial,Permit Finaled,3/9/2007
11039,,02016-20000-12200,,7/11/2002,,,,,,,,30000,,Bldg-Alter/Repair,13150 N TELFAIR AVE 91342,"Installation Of Interior Steel Stairs At Grid G-6, New Window Openings In Exterior Concrete Wall Panel In North & East Walls And Create New Opening For Proposed Roof Hatch At Grid G-6 Per Engineered Plans (Structural Only: Tenant Improvement Under Separate Permit).",Commercial,Permit Finaled,9/10/2002
11520,,02016-40000-17000,,9/6/2002,,,,,,,,7500,,Bldg-Alter/Repair,502 E WESTMINSTER AVE 90291,Remove And Replace Stair With Steel Stair Case Std Plan 157 At The Same Location. New Landing Platform 9'X10'.,Apartment,Permit Finaled,9/23/2002
11743,,02016-30000-10150,,10/3/2002,,,,,,,,5000,,Bldg-Alter/Repair,4364 BERRYMAN AVE 90066,Replace  2  Existing Deteriorated  Wooden Stairways  W / Steel Stairways Per Engineered Plans.,Apartment,Permit Finaled,1/23/2003
12110,,02016-20000-20207,,11/13/2002,,,,,,,,3400,,Bldg-Alter/Repair,4273 N HAYVENHURST AVE 91436,"Revise Plans Under Permit #02vn17850: Structural Changes, Add Shear Wall And Remove /Revise Steel Columns, Add 45 Sq Ft. At Maids Room (Under 2nd Floor Overhang).",1 or 2 Family Dwelling,Permit Finaled,7/22/2004
12226,,02016-70000-23493,,11/26/2002,,,,,,,,1100,,Bldg-Alter/Repair,872 W VERNON AVE 90037,Replace Existing Rear Stairs With Steel Stairs. Standard Plan #152.,Apartment,Permit Finaled,12/6/2002
12371,,02014-30001-07165,,12/17/2002,,,,,,,,2000,,Bldg-Alter/Repair,17248 W AVENIDA DE LA HERRADURA 90272,Supplemental To 02014-30000-07165: Replace Existing Wood Posts With Steel Columns At The Living Room. No Change In Floor Plan.  No Change In Wall Openings.,1 or 2 Family Dwelling,Permit Finaled,11/2/2004
12532,,03016-40000-00605,,1/13/2003,,,,,,,,3000,,Bldg-Alter/Repair,1929 S HARCOURT AVE 90016,"Change Out (E) Termite Damaged Wood Stair Using Steel Stair, Standard Plan #152.",Apartment,Permit Finaled,2/23/2003
12569,,02016-20000-24517,,1/17/2003,,,,,,,,35000,,Bldg-Alter/Repair,6633 N CANOGA AVE Bldg. 001 91303,"Furnance Foundation & Crane Support  (Heat Treating Room) (This Permit Is For Foundation Supporting The Furnance Only, Steel Super Structures Are Under Separate Permit)",Commercial,Permit Finaled,7/15/2003
12605,,02016-30000-24599,,1/22/2003,,,,,,,,30000,,Bldg-Alter/Repair,473-475 E CARROLL AVE 90291,"Replace Interior Bearing Wall With Steel Beam  Between Living Room, Kitchen / Dining Rooms @ 1st And 2nd Floors.  Add Voluntary Shear Walls Between Bedrooms And Between Bedroom And Living Room.  Replace Gaurdrails And 2nd Flr Stair Landing.",1 or 2 Family Dwelling,Permit Finaled,6/16/2003
12866,,03016-20000-03301,,2/21/2003,,,,,,,,2800,,Bldg-Alter/Repair,9911 W ANTHONY PL 90210,Replace (E) Wood Exterior Stairway With Steel Stairway Per Std Plan #150. At Same Location.,1 or 2 Family Dwelling,Permit Finaled,4/8/2003
12982,,03016-40000-04063,,3/5/2003,,,,,,,,3600,,Bldg-Alter/Repair,814 N RIDGEWOOD PL 90038,Change Termite Damaged Wood Stair Case To Steel Staircase Using City La Std Plan # 157.,Apartment,Permit Finaled,3/12/2003
13961,,01016-70000-24006,,6/23/2003,,,,,,,,125000,,Bldg-Alter/Repair,762 E 12TH ST 90021,"Create New Openings At Store Front Creating 6 Units.  Retrofit Rear Portion Of Store By Retrofitting Wall With New 4"" Shotcrete Walls.  Create New Store Front For The New 6 Units By Installing A New Steel Moment Frame At Front Of Building And Non Bearing Partition Walls Dividing The 80 X 122 Structure Into 6 Units.",Commercial,Permit Finaled,4/16/2004
14050,,03016-70000-12427,,7/2/2003,,,,,,,,301,,Bldg-Alter/Repair,754 E 12TH ST 90021,"Permit Is To Split Original Permit Into Two.  This Permit Is To Create New Openings At Store Front Creating 3 Units In Lieu Of 6 As Mentioned In Original Permit.  This Permit Will Be Issued For 754 E. 12th St. Retrofit Rear Portion Of Store By Retrofitting Wall With New 4"" Shotcrete Walls.  Create New Store Front For The New 3 Units By Installing A New Steel Moment Frame At Front Of Building And Non Bearing Partition Walls Dividing The 40 X 122 Structure Into 3 Units.  (See Comments)",Commercial,Permit Finaled,4/16/2004
14957,,99010-20001-01601,,10/17/2003,,,,,,,,5000,,Bldg-Alter/Repair,7802 W FOOTHILL BLVD 91040,Revise Plans To Replace Interior Wood Shear Walls With Steel Cantilevered Columns And Grade Beams.,Commercial,Permit Finaled,6/11/2004
15038,,00010-30002-01060,,10/28/2003,,,,,,,,15000,,Bldg-Alter/Repair,7816 S BERGER AVE 90293,"Revise Plans To Remove Interior Shear Wall And Install Steel Ordinary Moment Frame, And Relocate Kitchen From 1st(Lowest) Floor To 2nd Floor And Bedroom/Bath From 2nd Floor To 1st.   Revise 3rd Floor Layout.  Add Elevator Shaft.  Add Deck At 1st Floor Family Room (6'X23') . Combined Permits",1 or 2 Family Dwelling,Permit Finaled,11/18/2004
15497,,04016-40000-00048,,1/5/2004,,,,,,,,2300,,Bldg-Alter/Repair,11837 W COURTLEIGH DR 90066,Remove And Replace Exisitng Wood Stair With Precast Steel Stair. Std Plan #152.,Apartment,Permit Finaled,1/13/2004
15652,,03016-30001-17228,,1/29/2004,,,,,,,,3000,,Bldg-Alter/Repair,1540 S PONTIUS AVE 90025,Floor Plan Revision To Permit 2003wl90329 Pcis 03016-30000-17228:  Alter Floor Plan To Accomodate X-Ray Rooms For Radiology.  Change Location Of Surgery Room.  Add Steel Frame To Support X-Ray Machine.,Commercial,Permit Expired,4/2/2007
16182,,02016-10001-10269,,4/7/2004,,,,,,,,301,,Bldg-Alter/Repair,2030 AVENUE OF THE STARS 0.0,Revision To Foundation Due To Change In Steel Frame Location,Commercial,Permit Expired,4/9/2007
16260,,03014-30002-03656,,4/19/2004,,,,,,,,301,,Bldg-Alter/Repair,966 N OAKMONT DR 90049,Structural And Architectural Detail Changes To Permit 2003wl88823 Pcis 03014-30000-03656:  Alter Tube Steel Frame At Bedroom And Living Room.  Add Grade Beams For Steel Frame And Detail Foundation Support For Fireplace.  Include Minor Revision To Roof Framing And Foundation. ,1 or 2 Family Dwelling,Permit Finaled,11/27/2006
16362,,03016-30001-11275,,4/30/2004,,,,,,,,5500,,Bldg-Alter/Repair,11141 W CASHMERE ST 90049,"Revise  Permit #03016-30000-11275 To Replace Wooden Beam& Post (In The Middle)Supporting The Living Rm Flr With A Steel Beam & Posts, Install (N) Beams & Posts To Replace Removed Bearing Walls Near Stairway. Replace Reinforced Concrete Slab In The Laundry Rm, Exercise & Closet. No Change In Plot Plan.",1 or 2 Family Dwelling,Permit Finaled,1/31/2005
16410,,04016-10000-07101,,5/6/2004,,,,,,,,301,,Bldg-Alter/Repair,1301 W COURT ST 90026,Structural Plan For Steel Stair Approval For New Apartment Bldg Permit # 03010-10000-03341.,Apartment,Permit Finaled,2/16/2006
16869,,04016-30000-12207,,7/1/2004,,,,,,,,4500,,Bldg-Alter/Repair,1715 S STEARNS DR 90035,"Replace Existing Wooden Stairs With Steel Stairs In Same Location, Using City Of L A Standard Plan #157.",Apartment,Permit Finaled,7/13/2004
17197,,03016-30001-12059,,8/10/2004,,,,,,,,5000,,Bldg-Alter/Repair,101 E REES ST 90293,"Revise Permit Pcis # 03016-30000-12059 To Modify Original Structural  Design  Of The Prposed Roof Deck, Replace Wood Railing With Steel Guardrail, And Replace 1 (E) Wood Posts With  A Steel Column At The Garage Front. (No Change In Dimensions & Plot Plan).",1 or 2 Family Dwelling,Permit Expired,2/27/2007
17219,,03010-30002-04904,,8/12/2004,,,,,,,,20000,,Bldg-Alter/Repair,17455 TRAMONTO DR 90272,Supplemental Permit To Change Construction Material In Basement From Wood/Steel To Concrete.  Minor Change Of Floor Plan. ,1 or 2 Family Dwelling,Permit Finaled,1/11/2007
17306,,04016-30000-15654,,8/19/2004,,,,,,,,25000,,Bldg-Alter/Repair,315 S THURSTON AVE 90049,"Revise Permit Pcis # 04014-30000-05811 To Reflect Structural Alterations : Eliminate Proposed Post/Footingin The Kitchen, Add New Window, Widen (E) Window, Add Plywood To Shearwalls,  New Steel Post, Revise Footing Design For Modified Framing. No Change In Plot Plan.",1 or 2 Family Dwelling,Permit Finaled,2/14/2006
17582,,02010-30003-01210,,9/28/2004,,,,,,,,301,,Bldg-Alter/Repair,8000 W MANCHESTER AVE bldgA 90293,"Revise Permit 02010-30000-01210 To Change From Steel Stair To Wood Stair In Type V-1hr Portion Of The Building.  - Building ""A"" 2 Of 3, Tv=1000.3 No Change In Site Plan",Apartment,Permit Expired,4/16/2007
17584,,02010-30003-01209,,9/28/2004,,,,,,,,301,,Bldg-Alter/Repair,8000 W MANCHESTER AVE bldgC 90293,"Revise Permit 02010-30000-01209 To Change From Steel Stair To Wood Stair In Type -V1hr Portion Of The Building - Building ""C"", 3 Of 3, Tv=1000.00 No Change In Site Plan",Apartment,Permit Expired,4/16/2007
17588,,02010-30003-00152,,9/28/2004,,,,,,,,301,,Bldg-Alter/Repair,8000 W MANCHESTER AVE bldg B 90293,"Revise Permit 02010-30000-00152 To Change From Steel Stair To Wood Stair In Type V-1hr Portion Of The Building.  Building B 1 Of 3, Tv=1000. No Change In Site Plan",Apartment,Permit Expired,4/16/2007
17600,,04010-30001-00550,,9/29/2004,,,,,,,,301,,Bldg-Alter/Repair,1749 S SHERBOURNE DR 90035,"Revise Permit 04010-30000-00550 To Change Stair From Wood Frame To Steel. No Change To Location, No Change In Plot Plan.",1 or 2 Family Dwelling,Permit Finaled,12/23/2009
17824,,04016-30000-21180,,10/25/2004,,,,,,,,4500,,Bldg-Alter/Repair,429 N SPAULDING AVE 90036,Replace Rear Wood Stariway With Steel Frame Stairway Per Standard Plan #157.,Apartment,Permit Finaled,5/20/2005
17978,,03010-10002-03774,,11/10/2004,,,,,,,,301,,Bldg-Alter/Repair,3021 N BEVERLY GLEN CIR 90077,Supplemental Work To Permit 2004wl93595 Pcis 03010-30000-03774:  Reduce Size Of Exterior Stair And Floor Area Along Northernly Portion Of Dwelling.  Revise Floor Plan Layout.  Remove Steel Frame At Garage Entrance And Replace With Structural Plywood.  Include Other Related Structural Changes.,1 or 2 Family Dwelling,Permit Finaled,2/7/2006
18009,,04016-70000-22747,,11/16/2004,,,,,,,,2000,,Bldg-Alter/Repair,1637 S BERENDO ST 90006,Replace Dry Rotted Wood Posts  (4) Supporting (E) Balcony With Tube Steel  Pipes Per Engineered Details.  No Change In Plot Plan.  No New Footprint.,Apartment,Permit Expired,6/12/2008
18479,,04016-20001-21468,,1/24/2005,,,,,,,,5000,,Bldg-Alter/Repair,13051 W VICTORY BLVD 91606,Revise Plans. Remove Bearing Walls And Replace With Beam And Steel Columns. Add Exterior Exterior Door At The Rear Exterior Wall.,Commercial,Permit Finaled,7/22/2005
19524,,05016-70000-07276,,5/20/2005,,,,,,,,3000,,Bldg-Alter/Repair,5137 S 11TH AVE 90043,Change Of Occupancy From Single Family Dwelling (R3) To A Residential Care Facility For The Elderly (R2.2.1)  Accommodating Six Or Less Ambulatory Clients. Consistent With The State Of California (Ccl).  And Add Steel  Stairs (Std. Plan No. 152) To The Exterior Of The Building.,Commercial,Issued,5/20/2005
19735,,04010-20001-01035,,6/20/2005,,,,,,,,301,,Bldg-Alter/Repair,13320 W BEACH AVE 90292,"Revise Plans. Change ""Sureboard Shear Wall Sheathing To Plywood. Replace Floor And Roof Steel Deck To Plywood.",Apartment,Permit Finaled,5/10/2007
19901,,05016-20001-06769,,7/6/2005,,,,,,,,301,,Bldg-Alter/Repair,8816 N HANNA AVE 91304,Plan Revision - Floor Plan Revision And Change Lateral Resisting System From Steel Moment Frame To Wood Panel Shear Wall,1 or 2 Family Dwelling,Permit Finaled,5/3/2006
20195,,05016-70000-16185,,8/4/2005,,,,,,,,6800,,Bldg-Alter/Repair,609-611 W 78TH ST 90044,"Replace The Side Stairs With Steel Stairs Per Standard Plan # 150.  2 Of 2 = 6800, Tv = $15,000 See 05014 70000 07560 For Plan Check Fees And Process.",1 or 2 Family Dwelling,Permit Expired,10/8/2007
20456,,05016-40000-19034,,9/7/2005,,,,,,,,4500,,Bldg-Alter/Repair,1315 N PORTIA ST 90026,New Steel Stair To Replace The (E) Wooden Stair. Std Plan # 152.,Apartment,Permit Finaled,9/16/2005
20523,,05014-20001-00629,,9/15/2005,,,,,,,,301,,Bldg-Alter/Repair,10620 N MT GLEASON AVE 91042,Supplemental Permit To Revise Structural Plan To Repalce Strong Wall With Steel Imf,1 or 2 Family Dwelling,Permit Finaled,11/16/2006
21497,,06016-70000-00395,,1/10/2006,,,,,,,,4500,,Bldg-Alter/Repair,1372 N SERRANO AVE 90027,Replace The (E)  Stairs With New Steel Stairs Per  Standard Plan # 152 At Rear.    No Change To Plot Plan.,Apartment,Permit Finaled,4/26/2006
22320,,06016-30000-07162,,4/21/2006,,,,,,,,2000,,Bldg-Alter/Repair,10205 N PINEWOOD AVE 91042,"Install One Additional 3"" Standard Pipe Column Support At Existing Steel Stairs. ",Apartment,Permit Finaled,5/30/2006
23342,,04010-10002-02950,,8/15/2006,,,,,,,,15000,,Bldg-Alter/Repair,1332 W COLORADO BLVD 90041,"Proposed 	Revisions To Structural Plan For A New 3 Story, 17-Unit Artist-In-Residence And Attached Garage- Changing The Design Of The Rear Retaining Wall.   Orig Work Desc=Live/Work With Park'G.  Type V 1hr Over Type I Construction. The 1st Flr Is Type I Const- Garages And Entries To Units, The 2nd And 3rd Flrs Are Units. No Change To Arch Plan. Steel Stairs Are Deferred- Separate Submittal/Permit",Apartment,Permit Expired,12/1/2008
24683,,06016-30001-16456,,1/5/2007,,,,,,,,10000,,Bldg-Alter/Repair,5400 S BEETHOVEN ST 90066,Supplemental Permit To Pcis 06016-30000-16456.  Revise Approved Set Of Plan To Remove And Replace Existing Steel Stairway.,Commercial,Permit Finaled,7/9/2007
24719,,05010-70001-06324,,1/10/2007,,,,,,,,1900,,Bldg-Alter/Repair,6338-6342 N WOODMAN AVE 91401,Revise Parking Count Due To Location Of Electrical Meter Per Dwp Requirements. Relocate Door. Relocate Stair And Change Material Of Stair From Wood To Steel Using Standard Plan No. 150. Change Wall Between Trash Room And Bay # 6 From Wood To Masonary And Revise Structural Detail 1 On Sht. S-4 At Bay # 5.,Commercial,Permit Finaled,12/6/2007
25055,,06014-20001-04147,,2/15/2007,,,,,,,,301,,Bldg-Alter/Repair,2986 N NICADA DR 90077,Supplemental Permit To Revise Portion Of Framing Plan & To Show Steel Beams/Columns,1 or 2 Family Dwelling,Permit Finaled,8/7/2007
25232,,06016-10001-10775,,3/6/2007,,,,,,,,90000,,Bldg-Alter/Repair,1360 S WESTWOOD BLVD 90024,Voluntary Retrofit Of Parking Garage Floor System By Adding Steel Beams.,Commercial,Permit Finaled,5/31/2007
25588,,06014-10003-09995,,4/12/2007,,,,,,,,300,,Bldg-Alter/Repair,3003 S OCEAN FRONT WALK 90291,Replace Steps On Grade And Retaining Wall With Steel Stair (Standard Plan #152) In The Side Yard. ,1 or 2 Family Dwelling,Permit Finaled,10/18/2007
26148,,07016-70000-11777,,6/25/2007,,,,,,,,5000,,Bldg-Alter/Repair,514 E SAN JUAN AVE 90291,Replace (E) Wood Stairs And Replace With New Steel Stairs Per Standard Plan #152,1 or 2 Family Dwelling,Permit Finaled,8/22/2007
26556,,04014-20002-09992,,8/15/2007,,,,,,,,10200,,Bldg-Alter/Repair,11249 W CALIFA ST 91601,Supplemental Permit To 04014-20000-09992 To Change A Roof Covered Stairway From Wood To Steel Per Plan.,Apartment,Permit Finaled,3/19/2008
26659,,06014-20002-01032,,8/27/2007,,,,,,,,301,,Bldg-Alter/Repair,12932 W VANOWEN ST 91606,Supplemental Permit To Revise Framing Plan Per Engr'S Details @  Steel Beam Connection (See Comments),Apartment,Permit Finaled,9/10/2009
27684,,07016-30000-24048,,12/18/2007,,,,,,,,6000,,Bldg-Alter/Repair,1148 S HARVARD BLVD 1-4 90006,Replace Existing Stairway With New Steel Stairway Per La City Standard Plan #157.,Apartment,Permit Finaled,1/22/2008
27852,,07014-20001-08243,,1/16/2008,,,,,,,,10200,,Bldg-Alter/Repair,11100 W DEBBY ST 91606,"Original Permit, Add'N Of (15'X33') 1st Floor Patio & Same Size 2nd Floor Add'N To (E) 2-Story Sfd W/Att. Gar. The Permit Will Expire 30-Days From Issuance Date.     <<<Supp. Permit To Replace Shear Walls @ 1st Floor To 6-Steel Flag Poles, Per Records Engineer Plans.>>>",1 or 2 Family Dwelling,Permit Finaled,1/12/2009
28222,,07010-30001-03578,,2/28/2008,,,,,,,,501,,Bldg-Alter/Repair,6430 W COLGATE AVE 90048,Revising Framing Plan To Remove 1 Steel And Add Two Columns For The Balcony.,1 or 2 Family Dwelling,Permit Finaled,2/3/2009
28357,,08016-30000-04542,,3/19/2008,,,,,,,,4000,,Bldg-Alter/Repair,9790 W WENDOVER DR 90210,Supplemental To Pcis #07014-30000-04600. Revise Plans To Replace Beams And Steel Tube Columns @ 2nd Floor And Footing @ Garage.,1 or 2 Family Dwelling,Permit Finaled,10/29/2008
29006,,07016-30002-22478,,6/9/2008,,,,,,,,301,,Bldg-Alter/Repair,1640 N CAHUENGA BLVD 90028,Supplemental To Pcis Permit # 07016-30000-22478 To Revise The Structual Plans To Replace Steel Beams With Parallams.   Relocation Of Columns.   ,Commercial,Permit Finaled,5/16/2012
29064,,03010-20003-04160,,6/13/2008,,,,,,,,2500,,Bldg-Alter/Repair,1846 N FRANKLIN CANYON DR 90210,Supplemental To Permit #B03vn02020 To Revise Pcis Structure Inventory Building Height (Zc) To 36' According To As-Built Survey. Add Steel Stair From 3rd Floor Rear Yard To 2nd Floor Deck Per Engineered Plans.,1 or 2 Family Dwelling,Permit Finaled,10/21/2009
