,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
79843,,21016-10000-06543,,6/9/2021,,,,,,,,100000,,Bldg-Alter/Repair,1555 S ST ANDREWS PL 90019, Soft-Story Seismic Retrofit Per Labc Chapter 93: Retrofit Soft Story Open Front Parking Garage With Living Units Above Using New (4) Special Steel Cantilevered Columns With Grade Beams,Apartment,Issued,6/9/2021
79844,,21016-10000-06544,,6/9/2021,,,,,,,,100000,,Bldg-Alter/Repair,1823 S ST ANDREWS PL 90019, Soft-Story Seismic Retrofit Per Labc Chapter 93: Retrofit Soft Story Open Front Parking Garage With Living Units Above  Usung New (4) Special Steel Cantilevered Columns,Apartment,CofC Issued,9/21/2021
79845,,21016-10000-05950,,6/9/2021,,,,,,,,80000,,Bldg-Alter/Repair,755 W 30TH ST 90731,  Soft-Story Seismic Retrofit Per Labc Chapter 93: Add (N) 3-Special Cantilevered Columns With Grade Beams).,Apartment,CofC Issued,9/20/2021
79847,,21016-10000-02664,,6/9/2021,,,,,,,,60000,,Bldg-Alter/Repair,939 W 82ND ST 90044,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install  (N) 3 Special Cantilevered Columns With Grade Beams.,Apartment,CofC Issued,11/8/2021
79848,,21016-10000-02923,,6/9/2021,,,,,,,,30000,,Bldg-Alter/Repair,12752 W MOORPARK ST 91604,Eplan 17752:  Soft-Story Seismic Retrofit Per Labc Chapter 93:  Retrofit Using (N)  Special Cantilevered Column With Grade Beam,Apartment,OK for CofC,4/4/2022
79849,,20016-10000-21592,,6/9/2021,,,,,,,,60000,,Bldg-Alter/Repair,1440 S BARRINGTON AVE 90025, Soft-Story Seismic Retrofit Per Labc Chapter 93: Using  New Cantilever Column,Apartment,CofC Issued,9/20/2021
79872,,21016-10000-03495,,6/10/2021,,,,,,,,90000,,Bldg-Alter/Repair,13961 W OXNARD ST 91401,Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using  (2) 2-Bay Ordinary Moment Frames With Grade Beams. ,Apartment,CofC Issued,12/16/2021
79873,,19016-10000-32258,,6/10/2021,,,,,,,,30000,,Bldg-Alter/Repair,11104 W LA MAIDA ST 91601,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Ordinary Moment Frame.,Apartment,OK for CofC,4/5/2022
79926,,21016-10000-01294,,6/15/2021,,,,,,,,39600,,Bldg-Alter/Repair,2311 W FLORENCE AVE 90043," Soft-Story Seismic Retrofit Per Labc Chapter 93: 
Install New Special Steel Cantilever Column ",Apartment,CofC Issued,11/4/2021
79927,,21016-10000-01293,,6/15/2021,,,,,,,,39600,,Bldg-Alter/Repair,2307 W FLORENCE AVE 90043," Soft-Story Seismic Retrofit Per Labc Chapter 93: 
Install New Special Steel Cantilever Column ",Apartment,CofC Issued,11/4/2021
79929,,21016-10000-09583,,6/15/2021,,,,,,,,20000,,Bldg-Alter/Repair,14722 W DELANO ST 91411, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 1 Special Steel Cantilever Column,Apartment,CofC Issued,10/27/2021
79930,,21016-10000-09582,,6/15/2021,,,,,,,,20000,,Bldg-Alter/Repair,14716 W DELANO ST 91411, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 1 Special Steel Cantilever Column,Apartment,CofC Issued,10/27/2021
79931,,21016-10000-01292,,6/15/2021,,,,,,,,39600,,Bldg-Alter/Repair,2301 W FLORENCE AVE 90043, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (1) Steel Special Cantilever Column ,Apartment,CofC Issued,11/4/2021
79977,,18016-10000-15989,,6/17/2021,,,,,,,,30000,,Bldg-Alter/Repair,1132 S OAKHURST DR 90035,Soft-Story Retrofit Per Lamc Divsion 93: Install 2 Sscc,Apartment,CofC Issued,11/5/2021
80009,,20016-10000-24690,,6/18/2021,,,,,,,,60000,,Bldg-Alter/Repair,1541 N FORMOSA AVE 90046, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frames,Apartment,CofC Issued,12/21/2021
80019,,21016-10000-05953,,6/21/2021,,,,,,,,35000,,Bldg-Alter/Repair,10819 W CAMARILLO ST 91602, Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (1) Steel Special Cantilevered Column W/ Grade Beam.,Apartment,CofC Issued,10/21/2021
80069,,19016-10001-25834,,6/22/2021,,,,,,,,501,,Bldg-Alter/Repair,2628 N GLENDALE BLVD 90039,"Supplemental Permit To 19016 - 10000 - 25384 ""Soft-Story Seismic Retrofit Per Labc Chapter 93"" Revise Shear Walls And Drag Member/Framing To Match Site Conditions.",Apartment,Permit Finaled,11/9/2021
80081,,20016-10000-15328,,6/23/2021,,,,,,,,90000,,Bldg-Alter/Repair,5035 E NAVARRO ST 90032,Soft-Story Seismic Retrofit Per Labc Chapter 93 -  Installing (4) New Steel Special Cantilever Columns.,Apartment,CofC Issued,11/23/2021
80082,,21016-10000-07873,,6/23/2021,,,,,,,,30000,,Bldg-Alter/Repair,1727 N EDGEMONT ST 90027, Soft-Story Seismic Retrofit Per Labc Chapter 93: Using  New (1) Special Cantilevered Column With Grade Beam,Apartment,CofC Issued,12/28/2021
80083,,21016-10000-06554,,6/23/2021,,,,,,,,100000,,Bldg-Alter/Repair,1546 S WILTON PL 90019, Soft-Story Seismic Retrofit Per Labc Chapter 93: Retrofit Soft Story Open Front Parking Garage With Living Units Above. Install  New (4) Special Steel Cantilevered Columns.,Apartment,CofC Issued,9/3/2021
80084,,21016-10000-03768,,6/23/2021,,,,,,,,80000,,Bldg-Alter/Repair,3839 S STEVELY AVE 90008,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (N) 4 Special Cantilevered Columns With Grade Beams At Open Front Parking Garage.    ,Apartment,CofC Issued,11/23/2021
80085,,21016-10000-02916,,6/23/2021,,,,,,,,50000,,Bldg-Alter/Repair,11975 W IOWA AVE 90025, Eplan 17716: Soft-Story Seismic Retrofit Per Labc Chapter 93: Retrofit Soft Story Open Front Parking Garage With Living Units Above At This Complex In Accordance With The New Soft Story (Div. '93) Ordinance - 183893 - Retrofit (I.E. Add (N) 2 Box Special Cantilevered Columns With Grade Beams).,Apartment,CofC Issued,9/29/2021
80086,,21016-10000-06555,,6/23/2021,,,,,,,,30000,,Bldg-Alter/Repair,5042 E VALLEY BLVD 90032, Soft-Story Seismic Retrofit Per Labc Chapter 93: Special Cantilevered Column With Grade Beam.,Apartment,Issued,6/23/2021
80088,,20016-10000-20842,,6/23/2021,,,,,,,,90000,,Bldg-Alter/Repair,5100 W MAPLEWOOD AVE 90004, Soft-Story Seismic Retrofit Per Labc Chapter 93: Using Three New Cantilever Columns ,Apartment,CofC Issued,12/10/2021
80092,,19016-10000-39861,,6/23/2021,,,,,,,,150000,,Bldg-Alter/Repair,10949 W FRUITLAND DR 91604,Eplan 1550 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement Using Special Cantilevered Columns And Grade Beams.    ,Apartment,CofC Issued,3/18/2022
80106,,20016-10000-25930,,6/24/2021,,,,,,,,20000,,Bldg-Alter/Repair,7828 S FLIGHT AVE 90045,Voluntary  Soft-Story Seismic Retrofit Per Labc Chapter 93: Install  (1) Sccs. ,Apartment,Issued,6/24/2021
80107,,18016-10000-25987,,6/24/2021,,,,,,,,120000,,Bldg-Alter/Repair,4302 N BABCOCK AVE 91604,Soft Story Retrofit Per Lamc Division 93. Install 4 Omf'S.,Apartment,CofC Issued,5/2/2022
80117,,20016-10000-13562,,6/24/2021,,,,,,,,35000,,Bldg-Alter/Repair,3745 S KEYSTONE AVE 90034,Eplan 5971 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column And Hardy Frame Shear Panels.,Apartment,CofC Issued,10/25/2021
80118,,21016-10000-01291,,6/24/2021,,,,,,,,20000,,Bldg-Alter/Repair,1818 W 4TH ST 90057, Soft-Story Seismic Retrofit Per Labc Chapter 93: Adding 1 Special Steel Cantilever Column At The West Elevation.,Apartment,CofC Issued,4/12/2022
80119,,20016-10000-16119,,6/24/2021,,,,,,,,80000,,Bldg-Alter/Repair,1623-1629 S GRAMERCY PL 90019, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 4 New Spercial Steel Cantilever Columns At The  Interior North And South Elevation.,Apartment,CofC Issued,11/3/2021
80120,,19016-10000-40111,,6/24/2021,,,,,,,,80000,,Bldg-Alter/Repair,446 S ST ANDREWS PL 90020, Eplan 1488 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Wood Shear Wall.,Apartment,CofC Issued,5/12/2022
80142,,21016-10000-05875,,6/25/2021,,,,,,,,50000,,Bldg-Alter/Repair,122 S MOUNTAIN VIEW AVE 90057, Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using  (2) Special Cantilevered Columns With Grade Beams And (1) Wood Shear Wall. ,Apartment,Issued,6/25/2021
80145,,21016-10000-00146,,6/25/2021,,,,,,,,55000,,Bldg-Alter/Repair,12534 W VENICE BLVD 90066, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (2) Steel Special Cantilevered Columns  And Wood Shear Walls.,Apartment,CofC Issued,10/8/2021
80146,,21016-10000-06715,,6/25/2021,,,,,,,,55000,,Bldg-Alter/Repair,4000 E SEQUOIA ST 90039, Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using (2) Special Cantilevered Columns W/ Grade Beams. ,Apartment,CofC Issued,10/6/2021
80161,,21016-10000-00147,,6/28/2021,,,,,,,,30000,,Bldg-Alter/Repair,12538 W VENICE BLVD 90066, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install  (1)Steel  Special Cantilevered Column W/ Grade Beam.,Apartment,CofC Issued,10/8/2021
80162,,21016-10000-06714,,6/28/2021,,,,,,,,55000,,Bldg-Alter/Repair,1410 W 227TH ST 90501, Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using (2) Special Cantilevered Columns.,Apartment,OK for CofC,3/30/2022
80163,,20016-10000-10368,,6/28/2021,,,,,,,,80000,,Bldg-Alter/Repair,10500 S VERMONT AVE 90044,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column And Plywood Shear Wall. ,Apartment,Issued,6/28/2021
80166,,21016-10000-04297,,6/28/2021,,,,,,,,100000,,Bldg-Alter/Repair,8529 N WILLIS AVE 91402, Soft-Story Seismic Retrofit Per Labc Chapter 93:  Retrofit Using 7 Steel Special Cantilever Column,Apartment,CofC Issued,12/23/2021
80167,,21016-10000-05671,,6/28/2021,,,,,,,,40000,,Bldg-Alter/Repair,13527 W VAN NUYS BLVD 91331," Soft-Story Seismic Retrofit Per Labc Chapter 93:Install One Steel Special Cantilevver Column.  
 ",Apartment,Issued,6/28/2021
80192,,20016-10000-16969,,6/29/2021,,,,,,,,30000,,Bldg-Alter/Repair,8420 S GULANA AVE 90293, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (2) Special Steel Cantilevered Columns.,Apartment,CofC Issued,12/20/2021
80193,,20016-10000-16973,,6/29/2021,,,,,,,,30000,,Bldg-Alter/Repair,8428 S GULANA AVE 90293, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (2) Special Steel Cantilevered Columns.,Apartment,CofC Issued,12/20/2021
80198,,20016-10000-28362,,6/30/2021,,,,,,,,60000,,Bldg-Alter/Repair,11617 W GORHAM AVE 90049, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Special Steel Cantilever Columns,Apartment,CofC Issued,5/11/2022
80201,,20016-10000-27522,,6/30/2021,,,,,,,,40000,,Bldg-Alter/Repair,4505 W 5TH ST 90020, Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (1) - 2bay Ordinary Moment Frame On East Elevation And 1 Wood Shear Wall On The West Elevation.,Apartment,OK for CofC,11/10/2021
80202,,20016-10000-08659,,6/30/2021,,,,,,,,40000,,Bldg-Alter/Repair,6950 N FULTON AVE 91605,Eplan 2660 -  Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (N) Sccs.,Apartment,CofC Issued,12/28/2021
80206,,21016-10000-02767,,6/30/2021,,,,,,,,45000,,Bldg-Alter/Repair,1817 S LONGWOOD AVE 90019,Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit Using One Ordinary Moment Frame  And Two Shear Walls,Apartment,CofC Issued,12/20/2021
80234,,21016-10000-04947,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG A 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,CofC Issued,3/18/2022
80236,,21016-10000-09600,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,"19050 W NORDHOFF ST BLDG B,C 91324",Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,CofC Issued,3/18/2022
80237,,21016-10000-09603,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,"19050 W NORDHOFF ST BLDG D,E-,F,G 91324",Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,CofC Issued,4/1/2022
80238,,21016-10000-09605,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG H 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Using Sccs.**Voluntary Retrofit Since Only 3 Units***,Apartment,OK for CofC,4/25/2022
80239,,21016-10000-09606,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG J 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,CofC Issued,4/1/2022
80240,,21016-10000-09607,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG K 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,CofC Issued,4/1/2022
80241,,21016-10000-09608,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG L 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,CofC Issued,4/1/2022
80242,,21016-10000-09609,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG M 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,Issued,7/1/2021
80244,,21016-10000-09610,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,"19050 W NORDHOFF ST BLDG N,O 91324",Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,CofC Issued,4/1/2022
80245,,21016-10000-09611,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,"19050 W NORDHOFF ST BLDG P,Q 91324",Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,Issued,7/1/2021
80246,,21016-10000-09612,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG R 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,Issued,7/1/2021
80247,,21016-10000-09616,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG T 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,Issued,7/1/2021
80248,,21016-10000-09617,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,"19050 W NORDHOFF ST BLDG U,V 91324",Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,Issued,7/1/2021
80249,,21016-10000-09619,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,"19050 W NORDHOFF ST BLDG W,X 91324",Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,Issued,7/1/2021
80250,,21016-10000-09614,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,19050 W NORDHOFF ST BLDG S 91324,Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,CofC Issued,4/1/2022
80251,,21016-10000-09620,,7/1/2021,,,,,,,,30781,,Bldg-Alter/Repair,"19050 W NORDHOFF ST BLDG Y,Z 91324",Soft-Story Seismic Retrofit Per Labc Chapter 93: Softstory Retrofit Per Labc Ch. 93 Ordinance 183893 Using Sccs.,Apartment,Issued,7/1/2021
80308,,20016-10000-08670,,7/7/2021,,,,,,,,50000,,Bldg-Alter/Repair,3876 S BRONSON AVE 90008,Eplan 2675 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame.,Apartment,Issued,7/7/2021
80317,,21016-10000-07872,,7/7/2021,,,,,,,,30000,,Bldg-Alter/Repair,6902 N MILWOOD AVE 91303," Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (1) Special Cantilevered Column With Grade Beam & Wood Shear Walls.
 ",Apartment,CofC Issued,12/9/2021
80321,,21016-10000-06280,,7/7/2021,,,,,,,,30000,,Bldg-Alter/Repair,16162-16172 W SUNSET BLVD 90272, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (2) Special Steel Cantilever Columns,Apartment,CofC Issued,3/3/2022
80322,,20016-10000-12749,,7/7/2021,,,,,,,,60000,,Bldg-Alter/Repair,1665 W 2ND ST 90026,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (2) Steel Ordinry Moment Frames.,Apartment,Issued,7/7/2021
80323,,21016-10000-05811,,7/7/2021,,,,,,,,90000,,Bldg-Alter/Repair,16174-16180 W SUNSET BLVD 90272, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (6) New Special Steel Cantilever Columns W/ Grade Beams,Apartment,OK for CofC,3/1/2022
80324,,21016-10000-12059,,7/7/2021,,,,,,,,25000,,Bldg-Alter/Repair,6111 N TUJUNGA AVE 91606, Eplan: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 1 Special Steel Cantilever Column,Apartment,CofC Issued,12/23/2021
80325,,21016-10000-11626,,7/7/2021,,,,,,,,55000,,Bldg-Alter/Repair,1430 N LUCILE AVE 90026, Eplan: 23610 Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 3 Sccs,Apartment,CofC Issued,8/27/2021
80326,,21016-10000-12014,,7/7/2021,,,,,,,,25000,,Bldg-Alter/Repair,6107 N TUJUNGA AVE 91606, Eplan: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 1 Special Steel Cantilever Column,Apartment,CofC Issued,12/23/2021
80327,,21016-10000-08321,,7/7/2021,,,,,,,,20000,,Bldg-Alter/Repair,5160 W PICKFORD ST 90019, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (1) Steel Special Cantilever Column,Apartment,Issued,7/7/2021
80343,,20016-10000-13682,,7/8/2021,,,,,,,,40000,,Bldg-Alter/Repair,4006 S EAST BLVD 90066, Eplan 6087 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns,Apartment,CofC Issued,10/20/2021
80345,,21016-10000-07182,,7/8/2021,,,,,,,,75000,,Bldg-Alter/Repair,1560 S SALTAIR AVE 90025, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (5) Sccs.,Apartment,CofC Issued,2/14/2022
80347,,21016-10000-08319,,7/8/2021,,,,,,,,35000,,Bldg-Alter/Repair,6550 S BRYNHURST AVE 90043, Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (1) Special Steel Cantilevered Column W/ Grade Beam. ,Apartment,CofC Issued,11/4/2021
80358,,19016-10000-39050,,7/8/2021,,,,,,,,30000,,Bldg-Alter/Repair,18458 S NORMANDIE AVE 90248,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame,Apartment,CofC Issued,10/19/2021
80359,,20016-10000-30089,,7/8/2021,,,,,,,,45000,,Bldg-Alter/Repair,1502 S WELLESLEY AVE 90025, Soft-Story Seismic Retrofit Per Labc Chapter 93:  Install (3) Steel Special Cantilever Columns ,Apartment,CofC Issued,11/3/2021
80360,,20016-10000-22318,,7/8/2021,,,,,,,,30000,,Bldg-Alter/Repair,11801 W WYANDOTTE ST 91605, Soft-Story Seismic Retrofit Per Labc Chapter 93: 2 (N) Sccs,Apartment,CofC Issued,12/23/2021
80381,,20016-10000-00094,,7/9/2021,,,,,,,,90000,,Bldg-Alter/Repair,14643 W CALVERT ST 91411,Eplan 1647 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Seismic Reinforcement At Building Garage Using Special Cantilevered Columns With Grade Beams And Wood Shear Walls.,Apartment,CofC Issued,12/15/2021
80410,,20016-10000-29855,,7/12/2021,,,,,,,,60000,,Bldg-Alter/Repair,1438 S BARRINGTON AVE 90025, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 3 Steel Special Cantilever Columns ,Apartment,Issued,7/12/2021
80411,,20016-10000-20838,,7/12/2021,,,,,,,,75000,,Bldg-Alter/Repair,2010 S 3RD AVE 90018, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Special Steel Cantilever Columns,Apartment,OK for CofC,9/20/2021
80420,,21016-10000-08587,,7/13/2021,,,,,,,,100000,,Bldg-Alter/Repair,1949 N CHEREMOYA AVE 90068," Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using  (4) Special Cantilevered Columns With Grade Beams.
 ",Apartment,Issued,7/13/2021
80446,,19016-10000-33777,,7/14/2021,,,,,,,,60000,,Bldg-Alter/Repair,1201 S SHERBOURNE DR 90035,Eplan 1232 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 3 New Sccs.,Apartment,Issued,7/14/2021
80460,,21016-10000-06550,,7/14/2021,,,,,,,,100000,,Bldg-Alter/Repair,1510 S ST ANDREWS PL 90019, Soft-Story Seismic Retrofit Per Labc Chapter 93: Retrofit Soft Story Open Front Parking Garage With Living Units Above. Install  New (4) Special Steel Cantilevered Columns.,Apartment,CofC Issued,10/21/2021
80467,,20016-10000-05231,,7/14/2021,,,,,,,,60000,,Bldg-Alter/Repair,1818 S FEDERAL AVE 90025,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 3 Steel Special Cantilever Columns.,Apartment,Issued,7/14/2021
80468,,20016-10000-03838,,7/14/2021,,,,,,,,60000,,Bldg-Alter/Repair,4807 S SAWTELLE BLVD 90230,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (3) Special Steel Cantilever Column System.,Apartment,Issued,7/14/2021
80475,,21016-10000-05464,,7/15/2021,,,,,,,,30000,,Bldg-Alter/Repair,4063 S SUTRO AVE 90008," Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using  (1) Special Cantilevered Column 
 W/ Grade Beam.
 ",Apartment,CofC Issued,10/27/2021
80517,,21016-10000-06553,,7/19/2021,,,,,,,,100000,,Bldg-Alter/Repair,1540 S GRAMERCY PL 90019, Soft-Story Seismic Retrofit Per Labc Chapter 93: Retrofit Soft Story Open Front Parking Garage With Living Units Above. Install  New (4) Special Steel Cantilevered Columns.,Apartment,CofC Issued,10/21/2021
80523,,21016-10000-06552,,7/19/2021,,,,,,,,100000,,Bldg-Alter/Repair,1414 S ST ANDREWS PL 90019, Soft-Story Seismic Retrofit Per Labc Chapter 93: Retrofit Soft Story Open Front Parking Garage With Living Units Above. Install  New (4) Special Steel Cantilevered Columns.,Apartment,OK for CofC,4/27/2022
80576,,21016-10000-10579,,7/21/2021,,,,,,,,55000,,Bldg-Alter/Repair,3906 S INGLEWOOD BLVD 90066, Eplan: 22839soft-Story Seismic Retrofit Per Labc Chapter 93: Install 3 Sccs,Apartment,CofC Issued,9/27/2021
80577,,21016-10000-10584,,7/21/2021,,,,,,,,55000,,Bldg-Alter/Repair,3910 S INGLEWOOD BLVD 90066, Eplan: 22878 Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (3) Sccs,Apartment,CofC Issued,9/27/2021
80580,,21016-10000-03205,,7/21/2021,,,,,,,,35000,,Bldg-Alter/Repair,345 S GERTRUDE ST 90033,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install  (1) Special Steel Cantilever Column With Grade Beam.  ,Apartment,CofC Issued,10/8/2021
80602,,20016-10000-18550,,7/22/2021,,,,,,,,60000,,Bldg-Alter/Repair,826 S GRAMERCY PL 90005," Soft-Story Seismic Retrofit Per Labc Chapter 93: Install  (1) Special Cantilevered Column With Grade Beam And (1) Wood Shear Wall.
 ",Apartment,CofC Issued,3/10/2022
80614,,20016-10000-21469,,7/23/2021,,,,,,,,30000,,Bldg-Alter/Repair,11400 W ROCHESTER AVE 90025, Soft-Story Seismic Retrofit Per Labc Chapter 93:Install (N) Ordinary Moment Frame,Apartment,CofC Issued,9/21/2021
80627,,19016-10000-28356,,7/23/2021,,,,,,,,30000,,Bldg-Alter/Repair,523 W 17TH ST 90731,Eplan 969 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Moment Frame.,Apartment,Issued,7/23/2021
80632,,18016-10000-31455,,7/23/2021,,,,,,,,37500,,Bldg-Alter/Repair,5059 N BUFFALO AVE 91423,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Moment Frame & Single-Story Wood Framed Shear Walls.,Apartment,CofC Issued,3/18/2022
80633,,18016-10000-31456,,7/23/2021,,,,,,,,37500,,Bldg-Alter/Repair,5065 N BUFFALO AVE 91423,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Moment Frame & Single-Story Wood Framed Shear Walls.,Apartment,CofC Issued,3/18/2022
80634,,18016-10000-31460,,7/23/2021,,,,,,,,37500,,Bldg-Alter/Repair,5117 N BUFFALO AVE 91423,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Moment Frame & Single-Story Wood Framed Shear Walls.,Apartment,CofC Issued,3/18/2022
80635,,18016-10000-31459,,7/23/2021,,,,,,,,37500,,Bldg-Alter/Repair,5111 N BUFFALO AVE 91423,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Moment Frame & Single-Story Wood Framed Shear Walls.,Apartment,CofC Issued,3/18/2022
80636,,18016-10000-31457,,7/23/2021,,,,,,,,37500,,Bldg-Alter/Repair,5101 N BUFFALO AVE 91423,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Moment Frame & Single-Story Wood Framed Shear Walls.,Apartment,CofC Issued,3/18/2022
